Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,DiscountUnitPrice,Sales,Quantity,Discount,Profit,ProductCost,TotalCost,DiscountValue,OriginalSaleValue
3715,CA-2014-135608,12-08-14,12-10-14,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,22.84,45.68,2,0,21.0128,12.3336,24.6672,0,45.68
3716,CA-2014-135608,12-08-14,12-10-14,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,120.784,603.92,5,0.2,45.294,111.7252,558.626,120.784,724.704
3717,CA-2017-144568,5/29/2017,06-02-17,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,4.71,23.55,5,0,1.1775,4.4745,22.3725,0,23.55
3718,CA-2016-142370,9/19/2016,9/23/2016,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907,South,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,2.52,5.04,2,0,0.1512,2.4444,4.8888,0,5.04
3719,CA-2016-142370,9/19/2016,9/23/2016,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,49.99,249.95,5,0,107.4785,28.4943,142.4715,0,249.95
3720,CA-2016-105900,9/17/2016,9/23/2016,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Indiana,47201,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,6.68,33.4,5,0,12.358,4.2084,21.042,0,33.4
3721,CA-2016-151155,12/20/2016,12/24/2016,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,4.73,18.92,4,0,7.3788,2.8853,11.5412,0,18.92
3722,CA-2016-151155,12/20/2016,12/24/2016,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212,South,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,15.42,2,0,6.939,4.2405,8.481,0,15.42
3723,CA-2017-144036,11/22/2017,11/26/2017,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,4.464,35.712,8,0.2,2.232,4.185,33.48,7.1424,42.8544
3724,US-2014-169789,12/30/2014,01-04-15,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,110.397,551.985,5,0.7,-459.9875,202.3945,1011.9725,386.3895,938.3745
3725,CA-2017-127264,04-03-17,04-05-17,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,2.352,7.056,3,0.2,2.205,1.617,4.851,1.4112,8.4672
3726,CA-2016-151512,12/26/2016,01-02-17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Denver,Colorado,80219,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,9.36,18.72,2,0.2,3.51,7.605,15.21,3.744,22.464
3727,CA-2016-165169,06-05-16,06-11-16,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,180.19,360.38,2,0,93.6988,133.3406,266.6812,0,360.38
3728,CA-2016-165169,06-05-16,06-11-16,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,5.58,11.16,2,0,2.79,4.185,8.37,0,11.16
3729,CA-2016-165169,06-05-16,06-11-16,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,4.98,14.94,3,0,6.8724,2.6892,8.0676,0,14.94
3730,CA-2015-109575,9/18/2015,9/23/2015,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,20.98,41.96,2,0,7.9724,16.9938,33.9876,0,41.96
3731,CA-2015-109575,9/18/2015,9/23/2015,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,90.98,636.86,7,0,0,90.98,636.86,0,636.86
3732,CA-2015-109575,9/18/2015,9/23/2015,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,499.99,499.99,1,0,129.9974,369.9926,369.9926,0,499.99
3733,CA-2015-109575,9/18/2015,9/23/2015,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,179.99,1259.93,7,0,327.5818,133.1926,932.3482,0,1259.93
3734,CA-2015-109575,9/18/2015,9/23/2015,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",16.27,65.08,4,0,31.8892,8.2977,33.1908,0,65.08
3735,CA-2017-168193,03-06-17,03-11-17,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,26.38,26.38,1,0,12.1348,14.2452,14.2452,0,26.38
3736,CA-2017-168193,03-06-17,03-11-17,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,71.97,3,0,16.5531,18.4723,55.4169,0,71.97
3737,CA-2016-115476,3/17/2016,3/17/2016,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,64.99,129.98,2,0,62.3904,33.7948,67.5896,0,129.98
3738,CA-2016-115476,3/17/2016,3/17/2016,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",16.27,32.54,2,0,15.9446,8.2977,16.5954,0,32.54
3739,CA-2016-133340,12-09-16,12/13/2016,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,10.9,1,0,3.052,7.848,7.848,0,10.9
3740,CA-2016-133340,12-09-16,12/13/2016,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,29.99,59.98,2,0,25.1916,17.3942,34.7884,0,59.98
3741,CA-2016-133340,12-09-16,12/13/2016,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.929,61.929,1,0.1,23.3954,38.5336,38.5336,6.1929,68.1219
3742,CA-2016-137848,1/15/2016,1/21/2016,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",4.13,16.52,4,0,7.5992,2.2302,8.9208,0,16.52
3743,CA-2016-137848,1/15/2016,1/21/2016,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,6.68,60.12,9,0,28.8576,3.4736,31.2624,0,60.12
3744,CA-2016-137848,1/15/2016,1/21/2016,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",16.512,49.536,3,0.2,17.3376,10.7328,32.1984,9.9072,59.4432
3745,CA-2014-113047,10/24/2014,10/24/2014,Same Day,AP-10915,Arthur Prichep,Consumer,United States,Rock Hill,South Carolina,29730,South,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,3.95,11.85,3,0,3.792,2.686,8.058,0,11.85
3746,CA-2016-149979,9/23/2016,9/28/2016,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,23.65,118.25,5,0,34.2925,16.7915,83.9575,0,118.25
3747,CA-2016-149979,9/23/2016,9/28/2016,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907,South,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,122.99,368.97,3,0,81.1734,95.9322,287.7966,0,368.97
3748,CA-2017-161956,8/27/2017,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",99.23,198.46,2,0,99.23,49.615,99.23,0,198.46
3749,CA-2017-161956,8/27/2017,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,80.48,321.92,4,0,96.576,56.336,225.344,0,321.92
3750,CA-2017-161956,8/27/2017,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,879.984,2,0.2,329.994,274.995,549.99,175.9968,1055.9808
3751,CA-2017-161956,8/27/2017,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,5.68,28.4,5,0,8.236,4.0328,20.164,0,28.4
3752,CA-2017-161956,8/27/2017,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,76.76,230.28,3,0.2,23.028,69.084,207.252,46.056,276.336
3753,CA-2017-161956,8/27/2017,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,38.76,116.28,3,0,56.9772,19.7676,59.3028,0,116.28
3754,CA-2017-161956,8/27/2017,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,420.784,841.568,2,0.2,294.5488,273.5096,547.0192,168.3136,1009.8816
3755,CA-2017-161956,8/27/2017,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,70.98,354.9,5,0,17.745,67.431,337.155,0,354.9
3756,CA-2016-116799,03-03-16,03-06-16,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",6.112,42.784,7,0.2,15.5092,3.8964,27.2748,8.5568,51.3408
3757,CA-2016-116799,03-03-16,03-06-16,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,112.686,563.43,5,0.3,-56.343,123.9546,619.773,169.029,732.459
3758,CA-2016-111283,2/29/2016,03-04-16,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Newark,Ohio,43055,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,15.872,111.104,7,0.2,8.3328,14.6816,102.7712,22.2208,133.3248
3759,CA-2015-167745,9/18/2015,9/23/2015,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",5.84,11.68,2,0,5.4896,3.0952,6.1904,0,11.68
3760,CA-2015-167745,9/18/2015,9/23/2015,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",8.45,16.9,2,0,5.07,5.915,11.83,0,16.9
3761,CA-2015-167745,9/18/2015,9/23/2015,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,12.2,24.4,2,0,10.248,7.076,14.152,0,24.4
3762,CA-2017-104577,05-12-17,5/17/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",17.52,87.6,5,0,42.048,9.1104,45.552,0,87.6
3763,CA-2016-156251,8/13/2016,8/18/2016,Second Class,TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin,53214,Central,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98,241.96,2,0,24.196,108.882,217.764,0,241.96
3764,CA-2016-156251,8/13/2016,8/18/2016,Second Class,TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin,53214,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,2.84,8.52,3,0,4.1748,1.4484,4.3452,0,8.52
3765,CA-2017-125878,2/25/2017,03-02-17,Standard Class,MH-18025,Michelle Huthwaite,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,0.596,1.788,3,0.8,-3.0396,1.6092,4.8276,1.4304,3.2184
3766,CA-2016-163153,3/21/2016,3/25/2016,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,49.686,99.372,2,0.3,-1.4196,50.3958,100.7916,29.8116,129.1836
3767,CA-2016-163153,3/21/2016,3/25/2016,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1.344,1,0.2,0.504,0.84,0.84,0.2688,1.6128
3768,CA-2015-103205,12-08-15,12-10-15,Second Class,JJ-15760,Joel Jenkins,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),23.992,119.96,5,0.2,11.996,21.5928,107.964,23.992,143.952
3769,CA-2014-153913,12/16/2014,12/20/2014,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,112.648,1013.832,9,0.2,101.3832,101.3832,912.4488,202.7664,1216.5984
3770,CA-2014-153913,12/16/2014,12/20/2014,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",0.992,1.984,2,0.2,0.6696,0.6572,1.3144,0.3968,2.3808
3771,CA-2016-155530,12/17/2016,12/21/2016,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,333.92,2003.52,6,0.2,-325.572,388.182,2329.092,400.704,2404.224
3772,US-2016-101196,05-12-16,5/17/2016,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",41.184,82.368,2,0.2,-19.5624,50.9652,101.9304,16.4736,98.8416
3773,CA-2014-115357,08-06-14,08-11-14,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Columbia,South Carolina,29203,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",20.97,62.91,3,0,22.6476,13.4208,40.2624,0,62.91
3774,US-2014-102715,04-11-14,4/13/2014,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.304,6.912,3,0.2,2.3328,1.5264,4.5792,1.3824,8.2944
3775,US-2014-102715,04-11-14,4/13/2014,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,127.992,383.976,3,0.2,81.5949,100.7937,302.3811,76.7952,460.7712
3776,US-2014-102715,04-11-14,4/13/2014,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,5.184,10.368,2,0.2,3.6288,3.3696,6.7392,2.0736,12.4416
3777,US-2014-102715,04-11-14,4/13/2014,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,47.992,335.944,7,0.2,41.993,41.993,293.951,67.1888,403.1328
3778,CA-2015-107937,05-03-15,05-08-15,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Chula Vista,California,91911,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",110.98,665.88,6,0,106.5408,93.2232,559.3392,0,665.88
3779,US-2017-148768,11/30/2017,12-02-17,Second Class,PN-18775,Parhena Norris,Home Office,United States,Miami,Florida,33180,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,23.992,71.976,3,0.2,8.997,20.993,62.979,14.3952,86.3712
3780,CA-2017-118521,2/16/2017,2/20/2017,Standard Class,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,18.97,37.94,2,0,18.2112,9.8644,19.7288,0,37.94
3781,CA-2014-149643,11/16/2014,11/20/2014,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,66502,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,136.98,273.96,2,0,10.9584,131.5008,263.0016,0,273.96
3782,CA-2015-135314,07-09-15,7/14/2015,Second Class,MC-17575,Matt Collins,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,89.994,269.982,3,0.4,40.4973,76.4949,229.4847,107.9928,377.9748
3783,CA-2017-165204,11/13/2017,11/16/2017,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",2.968,8.904,3,0.2,3.339,1.855,5.565,1.7808,10.6848
3784,CA-2017-165204,11/13/2017,11/16/2017,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,180.016,720.064,4,0.2,-63.0056,195.7674,783.0696,144.0128,864.0768
3785,CA-2017-125752,7/31/2017,08-04-17,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Fort Lauderdale,Florida,33311,South,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",20.712,41.424,2,0.2,8.2848,16.5696,33.1392,8.2848,49.7088
3786,CA-2017-112487,12/26/2017,12/30/2017,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Columbus,Ohio,43229,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.566,3.132,2,0.7,-2.61,2.871,5.742,2.1924,5.3244
3787,CA-2016-144218,10/31/2016,11-04-16,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",155.06,1085.42,7,0,282.2092,114.7444,803.2108,0,1085.42
3788,CA-2016-169971,09-04-16,09-09-16,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,3.912,1,0.2,1.0269,2.8851,2.8851,0.7824,4.6944
3789,CA-2016-169971,09-04-16,09-09-16,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",20.792,62.376,3,0.2,7.0173,18.4529,55.3587,12.4752,74.8512
3790,US-2016-133508,4/17/2016,4/21/2016,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81,29.05,5,0,9.0055,4.0089,20.0445,0,29.05
3791,CA-2014-107139,07-05-14,07-11-14,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,30.16,180.96,6,0.2,67.86,18.85,113.1,36.192,217.152
3792,CA-2015-111325,2/27/2015,2/28/2015,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,16602,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.473,4.419,3,0.7,-3.3879,2.6023,7.8069,3.0933,7.5123
